lineItem/UsageStartDate,lineItem/ProductCode,product/region,lineItem/UnblendedCost,lineItem/ResourceId,resourceTags/environment,resourceTags/team
9/2/2025,AWSLambda,us-west-2,72.1,awslambda-luy0tjabt,development,data
9/2/2025,AmazonS3,us-east-1,55,amazons3-dwetpfp9m,production,engineering
9/2/2025,AWSLambda,us-west-2,74.39,awslambda-0sqn992yj,production,data
9/2/2025,AmazonRDS,us-west-2,84.31,amazonrds-9s4eyw058,staging,platform
9/2/2025,AmazonEC2,eu-west-1,70.24,amazonec2-hbpiam6mf,development,platform
9/2/2025,AWSLambda,us-west-2,42.82,awslambda-o4qqqsve9,development,data
9/3/2025,AmazonRDS,eu-west-1,13.49,amazonrds-04znvg0dk,development,platform
9/3/2025,AmazonDynamoDB,us-east-1,22.97,amazondynamodb-dnjx4m3vl,development,engineering
9/3/2025,AmazonRDS,eu-west-1,74.42,amazonrds-lhdk81xe0,production,platform
9/3/2025,AmazonCloudFront,us-east-1,29.78,amazoncloudfront-2rufx3mcw,development,platform
9/3/2025,AmazonDynamoDB,us-west-2,43.51,amazondynamodb-7q0cyr5z0,staging,data
9/3/2025,AWSLambda,ap-southeast-1,102.69,awslambda-sideyt3fp,staging,data
9/3/2025,AmazonEC2,us-east-1,106.33,amazonec2-ax1x8ma1g,production,engineering
9/3/2025,AWSLambda,us-east-1,11.89,awslambda-cor7cevai,staging,engineering
9/3/2025,AmazonEC2,eu-west-1,57.91,amazonec2-u4ex6o0vb,development,platform
9/3/2025,AmazonRDS,eu-west-1,88.63,amazonrds-t1zgpsf8m,production,platform
9/3/2025,AmazonCloudFront,eu-west-1,48.98,amazoncloudfront-un9e8aacs,development,data
9/3/2025,AmazonS3,eu-west-1,35.12,amazons3-lrbavvnq1,development,platform
9/3/2025,AmazonCloudFront,us-east-1,102.43,amazoncloudfront-mcx60dit8,development,data
9/4/2025,AmazonEC2,eu-west-1,70.12,amazonec2-hpil1b14u,staging,engineering
9/4/2025,AmazonCloudFront,us-east-1,53.64,amazoncloudfront-3gyzgtppu,production,data
9/4/2025,AmazonEC2,ap-southeast-1,43.97,amazonec2-j634vr5fw,development,engineering
9/4/2025,AmazonRDS,us-west-2,20.65,amazonrds-50ej5rlp8,production,data
9/4/2025,AmazonRDS,us-west-2,42.57,amazonrds-gg9jklxak,production,engineering
9/4/2025,AmazonCloudFront,us-east-1,49.9,amazoncloudfront-37ka4gqzq,production,data
9/4/2025,AmazonCloudFront,us-west-2,78.08,amazoncloudfront-aljhc1oxd,staging,platform
9/4/2025,AmazonS3,us-west-2,58.41,amazons3-niyk6mydu,development,engineering
9/4/2025,AmazonEC2,ap-southeast-1,74.57,amazonec2-w3wy7wgi9,staging,platform
9/4/2025,AmazonRDS,us-west-2,90.33,amazonrds-fx7rild9z,staging,data
9/4/2025,AmazonDynamoDB,eu-west-1,105.64,amazondynamodb-6937jqssx,staging,engineering
9/4/2025,AmazonS3,ap-southeast-1,11.92,amazons3-7ple46ycq,staging,data
9/4/2025,AmazonDynamoDB,ap-southeast-1,40.32,amazondynamodb-7twxd7lvt,production,engineering
9/4/2025,AmazonEC2,eu-west-1,15.7,amazonec2-vv2lp09gi,production,engineering
9/4/2025,AmazonDynamoDB,ap-southeast-1,23.58,amazondynamodb-8pdyo68me,production,platform
9/5/2025,AmazonRDS,eu-west-1,69.54,amazonrds-d7h9s9jaa,production,engineering
9/5/2025,AmazonS3,ap-southeast-1,44.26,amazons3-ohzr77w07,production,engineering
9/5/2025,AmazonS3,us-west-2,91.1,amazons3-4w576d1x9,production,data
9/5/2025,AmazonRDS,us-east-1,65.07,amazonrds-72lyi40du,development,engineering
9/5/2025,AWSLambda,us-west-2,49.79,awslambda-8h8hqzggn,production,platform
9/5/2025,AmazonDynamoDB,ap-southeast-1,29.46,amazondynamodb-xvjlpgpf5,development,data
9/5/2025,AmazonS3,ap-southeast-1,57.96,amazons3-8e8fb1e01,staging,platform
9/5/2025,AmazonEC2,eu-west-1,94.18,amazonec2-n4iziy5di,production,data
9/5/2025,AmazonDynamoDB,ap-southeast-1,12.67,amazondynamodb-gsr8avykt,staging,platform
9/5/2025,AmazonS3,us-east-1,47.64,amazons3-n80qdq5z8,production,data
9/5/2025,AmazonCloudFront,ap-southeast-1,64.81,amazoncloudfront-jmng1jl9j,staging,data
9/5/2025,AmazonDynamoDB,ap-southeast-1,28.14,amazondynamodb-7roekqwed,staging,platform
9/5/2025,AmazonDynamoDB,us-east-1,22.31,amazondynamodb-j2bh183wd,production,data
9/5/2025,AWSLambda,eu-west-1,15.19,awslambda-rtrctpsaz,production,data
9/5/2025,AmazonRDS,ap-southeast-1,80.08,amazonrds-0sj3s3v1i,production,platform
9/5/2025,AmazonS3,eu-west-1,52.9,amazons3-bah94v3xq,production,platform
9/5/2025,AmazonCloudFront,ap-southeast-1,49.13,amazoncloudfront-xcv4iw0lm,development,data
9/5/2025,AmazonDynamoDB,us-east-1,31.39,amazondynamodb-7sdv8k9fy,development,platform
9/5/2025,AWSLambda,us-east-1,84.7,awslambda-pwnv7z3n1,development,data
9/6/2025,AmazonEC2,ap-southeast-1,103.39,amazonec2-paxginrje,staging,platform
9/6/2025,AmazonS3,us-east-1,57.21,amazons3-3sleqc47v,production,engineering
9/6/2025,AmazonS3,us-west-2,24.23,amazons3-c554txtzc,production,engineering
9/6/2025,AmazonDynamoDB,us-east-1,66.69,amazondynamodb-vr34677ff,staging,engineering
9/6/2025,AmazonRDS,us-west-2,30.16,amazonrds-mubxnssss,production,platform
9/6/2025,AmazonS3,us-west-2,84.71,amazons3-0z3nm1oio,development,engineering
9/6/2025,AmazonCloudFront,ap-southeast-1,26.19,amazoncloudfront-6s0qgpwa2,production,platform
9/6/2025,AmazonRDS,us-west-2,38.02,amazonrds-jppd3lqji,production,engineering
9/6/2025,AmazonRDS,ap-southeast-1,91.13,amazonrds-1e872o3eb,staging,data
9/6/2025,AmazonEC2,eu-west-1,67.02,amazonec2-s5uztsimj,development,data
9/6/2025,AmazonCloudFront,ap-southeast-1,71.28,amazoncloudfront-97gqpnbqs,staging,platform
9/6/2025,AWSLambda,eu-west-1,87.08,awslambda-lxx5arlp7,production,data
9/6/2025,AmazonDynamoDB,eu-west-1,45.55,amazondynamodb-aavyt8mjd,production,engineering
9/6/2025,AmazonS3,eu-west-1,23.34,amazons3-vi881fqcj,production,engineering
9/6/2025,AWSLambda,us-west-2,49.98,awslambda-7923p47h9,staging,platform
9/6/2025,AmazonDynamoDB,us-west-2,30.08,amazondynamodb-3wmoujze7,staging,engineering
9/6/2025,AmazonDynamoDB,eu-west-1,95.78,amazondynamodb-i8m859j9m,development,platform
9/7/2025,AmazonCloudFront,us-west-2,77.92,amazoncloudfront-296do1azy,development,platform
9/7/2025,AmazonEC2,us-east-1,74.04,amazonec2-04qgcztqo,development,data
9/7/2025,AmazonCloudFront,us-west-2,43.45,amazoncloudfront-nc55yyq35,production,data
9/7/2025,AmazonEC2,ap-southeast-1,32.23,amazonec2-x84ghpvu2,development,platform
9/7/2025,AmazonRDS,us-west-2,56.64,amazonrds-hklqu2ldq,production,platform
9/7/2025,AmazonS3,eu-west-1,29.15,amazons3-1jq7an3qq,production,engineering
9/7/2025,AmazonS3,ap-southeast-1,64.75,amazons3-20vzjiqul,production,data
9/7/2025,AmazonEC2,us-west-2,107.03,amazonec2-inx6zab86,production,data
9/7/2025,AmazonS3,ap-southeast-1,29.95,amazons3-2kdnfmojx,staging,engineering
9/7/2025,AmazonS3,eu-west-1,28.64,amazons3-6d6meoo16,staging,engineering
9/7/2025,AmazonS3,us-east-1,53.05,amazons3-uqunlgg3t,production,platform
9/7/2025,AmazonRDS,eu-west-1,44.13,amazonrds-k62ikhc49,staging,data
9/7/2025,AWSLambda,ap-southeast-1,21.66,awslambda-1l9e40g3t,production,data
9/7/2025,AWSLambda,eu-west-1,33.97,awslambda-ujb8n2mht,staging,data
9/7/2025,AmazonS3,us-west-2,66.76,amazons3-tarh4hp76,development,platform
9/7/2025,AmazonRDS,us-east-1,16.61,amazonrds-1j5nf1hds,staging,platform
9/8/2025,AmazonCloudFront,ap-southeast-1,79.09,amazoncloudfront-jxu6dqs9u,production,engineering
9/8/2025,AmazonS3,us-west-2,95.56,amazons3-vgmdf5z8y,staging,engineering
9/8/2025,AmazonCloudFront,ap-southeast-1,70.05,amazoncloudfront-32amptfid,development,platform
9/8/2025,AWSLambda,eu-west-1,45.28,awslambda-i4r0vzz8h,staging,data
9/8/2025,AmazonRDS,eu-west-1,81.22,amazonrds-7n54wkxy3,production,engineering
9/8/2025,AmazonCloudFront,us-east-1,18.57,amazoncloudfront-cn10omx81,production,data
9/8/2025,AmazonCloudFront,ap-southeast-1,12.21,amazoncloudfront-9f4bngkmx,staging,data
9/8/2025,AmazonEC2,us-east-1,64.86,amazonec2-xif0t2ks3,production,data
9/8/2025,AmazonRDS,us-west-2,59.5,amazonrds-yt5390si2,production,platform
9/8/2025,AmazonDynamoDB,ap-southeast-1,71.73,amazondynamodb-5qseg3odf,staging,engineering
9/8/2025,AmazonCloudFront,eu-west-1,36.15,amazoncloudfront-b38a0hwp9,development,engineering
9/8/2025,AmazonRDS,us-east-1,50.18,amazonrds-06puvo0u7,staging,engineering
9/8/2025,AmazonRDS,us-east-1,56.25,amazonrds-yk5kueyws,development,data
9/8/2025,AmazonEC2,us-east-1,81.14,amazonec2-3rhzokgsz,staging,platform
9/8/2025,AWSLambda,ap-southeast-1,55.41,awslambda-tr6jaw5ij,staging,engineering
9/9/2025,AmazonDynamoDB,us-east-1,91.56,amazondynamodb-p38vb2o5h,development,data
9/9/2025,AmazonDynamoDB,us-west-2,14.5,amazondynamodb-0yr7vhjmy,production,data
9/9/2025,AmazonCloudFront,us-west-2,52.39,amazoncloudfront-83wshptb5,production,engineering
9/9/2025,AmazonEC2,us-west-2,35.55,amazonec2-m6bb587mi,production,platform
9/9/2025,AmazonRDS,us-west-2,27.82,amazonrds-7k2krf8bs,production,engineering
9/9/2025,AmazonCloudFront,ap-southeast-1,103.38,amazoncloudfront-pg9u46hkc,staging,data
9/9/2025,AWSLambda,us-west-2,74.92,awslambda-oxq6bulwn,production,data
9/9/2025,AmazonS3,us-east-1,28.02,amazons3-jq942ojew,staging,platform
9/9/2025,AmazonEC2,us-east-1,32.91,amazonec2-0vigul61c,production,platform
9/9/2025,AmazonS3,us-west-2,91.45,amazons3-8jrhwr77l,production,platform
9/9/2025,AmazonRDS,eu-west-1,33.55,amazonrds-8469a8uh3,production,engineering
9/9/2025,AmazonS3,us-east-1,63.95,amazons3-dw4v8k3do,production,engineering
9/9/2025,AWSLambda,eu-west-1,103.03,awslambda-uoj4nrtb3,development,data
9/9/2025,AmazonRDS,us-west-2,11.72,amazonrds-srmx11c4t,production,platform
9/9/2025,AmazonDynamoDB,eu-west-1,67.18,amazondynamodb-ecxe8oyty,staging,platform
9/9/2025,AmazonRDS,eu-west-1,55.93,amazonrds-jmumsbqmo,staging,engineering
9/9/2025,AmazonDynamoDB,us-east-1,85.71,amazondynamodb-4xmpunvgj,staging,platform
9/9/2025,AmazonRDS,ap-southeast-1,15.22,amazonrds-pqvh5g3z7,staging,engineering
9/9/2025,AmazonS3,eu-west-1,80.7,amazons3-c9wqj2a1z,development,engineering
9/10/2025,AmazonDynamoDB,us-east-1,17.73,amazondynamodb-bm4btygrx,staging,engineering
9/10/2025,AWSLambda,eu-west-1,75.61,awslambda-1ro2yydqo,staging,engineering
9/10/2025,AmazonDynamoDB,eu-west-1,51.2,amazondynamodb-19sgqwpz9,development,data
9/10/2025,AmazonEC2,ap-southeast-1,51.57,amazonec2-ucwz94k1x,production,engineering
9/10/2025,AWSLambda,ap-southeast-1,75.72,awslambda-0m72ufcse,production,data
9/10/2025,AmazonS3,us-east-1,36.89,amazons3-dwcdsqbd3,production,engineering
9/10/2025,AmazonCloudFront,eu-west-1,12.71,amazoncloudfront-ds5ewbdkh,production,engineering
9/10/2025,AmazonEC2,eu-west-1,79.16,amazonec2-ke9mvx93k,production,platform
9/10/2025,AmazonCloudFront,us-west-2,28.04,amazoncloudfront-5h1jlrk8l,development,platform
9/10/2025,AWSLambda,us-east-1,67.48,awslambda-buzkmofx4,development,platform
9/10/2025,AWSLambda,us-east-1,85.45,awslambda-v2zero2nb,staging,data
9/10/2025,AmazonS3,eu-west-1,91.18,amazons3-8pxdyz2ma,staging,data
9/10/2025,AmazonCloudFront,us-east-1,75.49,amazoncloudfront-mgu0c1ynk,production,engineering
9/10/2025,AmazonDynamoDB,us-east-1,97.81,amazondynamodb-s0ikcejkg,production,platform
9/10/2025,AmazonS3,us-west-2,28.5,amazons3-66co95teu,staging,engineering
9/11/2025,AmazonDynamoDB,us-west-2,51.57,amazondynamodb-4kc1olu8z,development,engineering
9/11/2025,AmazonDynamoDB,ap-southeast-1,106.15,amazondynamodb-ufgvydlun,production,engineering
9/11/2025,AmazonDynamoDB,eu-west-1,25.83,amazondynamodb-izxmlrfyl,production,platform
9/11/2025,AmazonS3,ap-southeast-1,71.19,amazons3-uf067qplh,production,data
9/11/2025,AmazonRDS,us-west-2,71.91,amazonrds-aguxvcwj8,production,platform
9/11/2025,AmazonCloudFront,eu-west-1,41.51,amazoncloudfront-bx1jgg2ti,staging,data
9/11/2025,AmazonCloudFront,us-west-2,98.64,amazoncloudfront-9zzrrfw9m,development,engineering
9/11/2025,AmazonRDS,ap-southeast-1,83.9,amazonrds-f09w6ky1w,staging,platform
9/11/2025,AmazonEC2,ap-southeast-1,56.95,amazonec2-gwdo2t4zj,production,platform
9/11/2025,AmazonDynamoDB,eu-west-1,14.93,amazondynamodb-fephd2raw,development,platform
9/11/2025,AmazonDynamoDB,us-west-2,68.26,amazondynamodb-fllzgwqak,staging,engineering
9/12/2025,AmazonCloudFront,ap-southeast-1,16.62,amazoncloudfront-bgzf39qqi,development,data
9/12/2025,AmazonS3,eu-west-1,15.39,amazons3-1ybt6tcp4,staging,platform
9/12/2025,AmazonCloudFront,eu-west-1,97.54,amazoncloudfront-mwxazqgph,development,data
9/12/2025,AmazonRDS,us-east-1,51.21,amazonrds-3dyz07ble,staging,platform
9/12/2025,AmazonCloudFront,us-east-1,107.22,amazoncloudfront-34bz5ylf1,development,engineering
9/12/2025,AmazonDynamoDB,us-east-1,22.61,amazondynamodb-mr4n1aapv,staging,platform
9/12/2025,AmazonDynamoDB,eu-west-1,43.48,amazondynamodb-n79n6ajtc,staging,platform
9/12/2025,AmazonCloudFront,ap-southeast-1,46.6,amazoncloudfront-c2lk4tx73,development,data
9/12/2025,AmazonS3,ap-southeast-1,91.14,amazons3-fv3l37br4,production,platform
9/12/2025,AWSLambda,eu-west-1,102.52,awslambda-l7iocm0gw,staging,engineering
9/13/2025,AmazonCloudFront,us-east-1,55.56,amazoncloudfront-opvjc0bk5,staging,engineering
9/13/2025,AmazonDynamoDB,us-west-2,97.97,amazondynamodb-86fciswe6,production,engineering
9/13/2025,AmazonDynamoDB,us-west-2,85.68,amazondynamodb-951rnv9og,production,platform
9/13/2025,AmazonDynamoDB,us-east-1,22.32,amazondynamodb-s1pe5zs2x,staging,data
9/13/2025,AmazonDynamoDB,eu-west-1,24.62,amazondynamodb-uj5akkazg,development,data
9/13/2025,AmazonS3,us-west-2,13.73,amazons3-z66hmmvrj,development,platform
9/13/2025,AmazonDynamoDB,us-east-1,79.94,amazondynamodb-e8og0sg52,staging,platform
9/13/2025,AmazonS3,ap-southeast-1,30.34,amazons3-qjqnv70vm,production,data
9/13/2025,AmazonRDS,us-east-1,62.96,amazonrds-5y2emmss5,staging,engineering
9/13/2025,AmazonEC2,us-west-2,79.67,amazonec2-cm4d4h0av,development,data
9/13/2025,AmazonS3,eu-west-1,90.86,amazons3-voi3fqmic,development,data
9/13/2025,AmazonEC2,us-west-2,16.39,amazonec2-9o4yx1ops,production,data
9/13/2025,AmazonRDS,us-west-2,55.47,amazonrds-n9minn21x,development,platform
9/13/2025,AmazonRDS,ap-southeast-1,104.74,amazonrds-mgu9db50n,production,engineering
9/13/2025,AmazonS3,us-west-2,27.44,amazons3-je8s7s9ul,development,data
9/13/2025,AmazonS3,us-east-1,54.45,amazons3-dr8rv7huo,staging,platform
9/13/2025,AmazonDynamoDB,eu-west-1,104.17,amazondynamodb-sikq30vey,staging,platform
9/14/2025,AmazonCloudFront,eu-west-1,67.35,amazoncloudfront-k9pv1lxpa,development,platform
9/14/2025,AmazonS3,us-west-2,97.98,amazons3-s4nt7741x,production,platform
9/14/2025,AWSLambda,us-east-1,90.61,awslambda-3olfw39m5,production,data
9/14/2025,AmazonEC2,ap-southeast-1,71.45,amazonec2-cpwymzgc6,development,platform
9/14/2025,AWSLambda,ap-southeast-1,84.05,awslambda-92zpvz0zu,production,data
9/14/2025,AmazonRDS,eu-west-1,59.66,amazonrds-uw970ybjh,staging,platform
9/14/2025,AmazonEC2,eu-west-1,63.5,amazonec2-dgbqqcb28,production,engineering
9/14/2025,AmazonEC2,ap-southeast-1,50.14,amazonec2-j5z67jvfe,staging,platform
9/14/2025,AmazonRDS,us-east-1,101.21,amazonrds-8d1gkazau,staging,engineering
9/14/2025,AmazonRDS,eu-west-1,32.22,amazonrds-5ww369ly4,staging,platform
9/15/2025,AmazonCloudFront,eu-west-1,82.85,amazoncloudfront-47c3dq4d4,staging,data
9/15/2025,AmazonDynamoDB,us-west-2,48.05,amazondynamodb-d1fx7q4tk,production,engineering
9/15/2025,AmazonRDS,us-west-2,108.36,amazonrds-4rsbwgq1s,staging,engineering
9/15/2025,AmazonS3,us-east-1,60.28,amazons3-wfk8hua9d,production,engineering
9/15/2025,AmazonEC2,ap-southeast-1,107.87,amazonec2-phpceuc29,staging,platform
9/15/2025,AmazonRDS,ap-southeast-1,76.75,amazonrds-7stodvp81,staging,platform
9/15/2025,AmazonCloudFront,us-west-2,101.32,amazoncloudfront-uxvcntat8,staging,data
9/15/2025,AmazonCloudFront,eu-west-1,54.79,amazoncloudfront-8o2uitdb1,development,platform
9/15/2025,AmazonCloudFront,ap-southeast-1,92.95,amazoncloudfront-bvoqqldzt,development,data
9/15/2025,AmazonS3,us-east-1,45.99,amazons3-o9v4ljlr5,staging,platform
9/15/2025,AmazonDynamoDB,us-west-2,72.41,amazondynamodb-z1olg86fg,production,data
9/15/2025,AmazonCloudFront,us-west-2,96.78,amazoncloudfront-4t8tzra65,production,engineering
9/15/2025,AmazonRDS,us-east-1,66.29,amazonrds-kdke6f6jc,development,data
9/15/2025,AWSLambda,us-west-2,107.3,awslambda-eil8m6mds,development,engineering
9/15/2025,AmazonS3,us-west-2,20.96,amazons3-m311y2qqp,development,data
9/15/2025,AmazonRDS,ap-southeast-1,61.68,amazonrds-gowa3rbr0,development,platform
9/15/2025,AmazonCloudFront,eu-west-1,29.76,amazoncloudfront-cud4zqd4k,staging,platform
9/15/2025,AmazonDynamoDB,eu-west-1,103.66,amazondynamodb-z1nfvlrwd,staging,data
9/16/2025,AmazonEC2,eu-west-1,98.74,amazonec2-cndc9p3sf,development,data
9/16/2025,AmazonEC2,eu-west-1,76.9,amazonec2-1ppb9239g,staging,platform
9/16/2025,AmazonS3,ap-southeast-1,48.16,amazons3-8k2h8f8cm,staging,platform
9/16/2025,AmazonRDS,us-east-1,53.76,amazonrds-dkqw7w6ry,production,engineering
9/16/2025,AWSLambda,ap-southeast-1,53.31,awslambda-vsd0eyora,staging,platform
9/16/2025,AmazonS3,us-west-2,68.05,amazons3-ndh24wx42,staging,data
9/16/2025,AmazonCloudFront,ap-southeast-1,71.55,amazoncloudfront-y4cawr8sw,production,data
9/16/2025,AWSLambda,eu-west-1,60.01,awslambda-rgk3kjejo,development,data
9/16/2025,AmazonRDS,us-east-1,107.71,amazonrds-ub4k5vjke,production,engineering
9/16/2025,AmazonS3,ap-southeast-1,76.09,amazons3-qb1lvvyst,production,platform
9/16/2025,AWSLambda,ap-southeast-1,58.69,awslambda-vzygtxcag,production,data
9/16/2025,AmazonRDS,eu-west-1,22.45,amazonrds-z8fssy6q5,production,data
9/16/2025,AmazonEC2,eu-west-1,84.06,amazonec2-zuwf70d8k,development,data
9/16/2025,AWSLambda,ap-southeast-1,97.21,awslambda-f4uzaselt,production,platform
9/16/2025,AmazonDynamoDB,ap-southeast-1,12.5,amazondynamodb-q0i9neyjo,production,engineering
9/16/2025,AWSLambda,us-west-2,88.08,awslambda-7ij9n028o,production,engineering
9/17/2025,AmazonRDS,eu-west-1,85.13,amazonrds-3ikpkgbdh,development,data
9/17/2025,AmazonEC2,eu-west-1,101.24,amazonec2-hyqxostw9,staging,engineering
9/17/2025,AmazonEC2,eu-west-1,58.32,amazonec2-lgo1o7zj3,development,engineering
9/17/2025,AmazonEC2,ap-southeast-1,43.51,amazonec2-k3wfp6y9p,development,engineering
9/17/2025,AmazonEC2,us-west-2,109.74,amazonec2-heqhpu91d,development,data
9/17/2025,AmazonRDS,ap-southeast-1,21.15,amazonrds-x89kj5pgn,development,data
9/17/2025,AmazonRDS,eu-west-1,41.37,amazonrds-fgqncfpyn,production,data
9/17/2025,AmazonDynamoDB,us-west-2,71.81,amazondynamodb-83yu0loxy,production,data
9/17/2025,AWSLambda,eu-west-1,47.84,awslambda-b2y5dodcw,development,engineering
9/17/2025,AmazonEC2,ap-southeast-1,23.95,amazonec2-xu7f5nvvq,staging,data
9/17/2025,AmazonS3,eu-west-1,94.73,amazons3-0i5x0ygvm,development,platform
9/18/2025,AWSLambda,eu-west-1,85.1,awslambda-2gwnqwrnl,staging,engineering
9/18/2025,AmazonDynamoDB,us-east-1,33.97,amazondynamodb-0xcq7tpmz,staging,data
9/18/2025,AmazonCloudFront,us-west-2,102.51,amazoncloudfront-evbzh5kv6,production,data
9/18/2025,AWSLambda,us-east-1,25.94,awslambda-cbto898ru,staging,engineering
9/18/2025,AmazonS3,us-west-2,30.76,amazons3-3czvcmonj,production,engineering
9/18/2025,AmazonRDS,us-east-1,106.38,amazonrds-0k5jx29xh,staging,platform
9/18/2025,AmazonS3,us-east-1,97.95,amazons3-ktgkqegwr,staging,data
9/18/2025,AmazonDynamoDB,ap-southeast-1,43.93,amazondynamodb-q7buxrngw,staging,platform
9/18/2025,AmazonEC2,eu-west-1,18.66,amazonec2-ibme3m9x6,production,engineering
9/18/2025,AmazonEC2,ap-southeast-1,76.36,amazonec2-syxy66jif,staging,engineering
9/19/2025,AmazonDynamoDB,eu-west-1,43.67,amazondynamodb-hb9wscb17,staging,data
9/19/2025,AmazonEC2,us-west-2,77.39,amazonec2-d128d38jk,staging,data
9/19/2025,AmazonEC2,ap-southeast-1,99.46,amazonec2-8ivfx5h42,production,platform
9/19/2025,AmazonEC2,ap-southeast-1,53.79,amazonec2-gmuqvt2c1,production,data
9/19/2025,AmazonS3,us-west-2,38.32,amazons3-oiemxycnz,production,data
9/19/2025,AmazonRDS,us-east-1,82.82,amazonrds-rm0276lwb,production,engineering
9/19/2025,AmazonCloudFront,ap-southeast-1,40.46,amazoncloudfront-pe85qev7z,development,engineering
9/19/2025,AmazonDynamoDB,us-west-2,85.39,amazondynamodb-5s409ilx3,production,data
9/19/2025,AmazonCloudFront,ap-southeast-1,30.8,amazoncloudfront-dbuttgymc,development,data
9/19/2025,AmazonRDS,eu-west-1,63.94,amazonrds-ljdwwhgta,production,data
9/19/2025,AmazonCloudFront,ap-southeast-1,93.04,amazoncloudfront-qjweu1yx6,development,platform
9/19/2025,AmazonRDS,us-east-1,101.55,amazonrds-gvwvjb2c9,development,engineering
9/19/2025,AmazonS3,us-west-2,96.54,amazons3-cbq5v6ycs,production,platform
9/20/2025,AmazonCloudFront,eu-west-1,83.93,amazoncloudfront-tq8t573t5,production,platform
9/20/2025,AmazonCloudFront,ap-southeast-1,74.21,amazoncloudfront-sh85yx595,production,platform
9/20/2025,AmazonS3,ap-southeast-1,17.58,amazons3-zu9io21by,production,platform
9/20/2025,AmazonDynamoDB,us-east-1,79.53,amazondynamodb-0whpnd6rb,production,data
9/20/2025,AmazonEC2,us-east-1,25.67,amazonec2-z1ev7314j,production,engineering
9/20/2025,AmazonRDS,us-west-2,32.61,amazonrds-fu76net9a,development,data
9/20/2025,AmazonCloudFront,us-west-2,18.43,amazoncloudfront-aa9o98fus,development,engineering
9/20/2025,AmazonDynamoDB,us-west-2,63.03,amazondynamodb-nuqjmw895,development,platform
9/20/2025,AmazonDynamoDB,ap-southeast-1,44.99,amazondynamodb-k1kmtx1mq,development,platform
9/20/2025,AmazonEC2,ap-southeast-1,26.52,amazonec2-00uzzjoou,development,data
9/20/2025,AmazonCloudFront,us-west-2,22.23,amazoncloudfront-si7xbv1ft,production,data
9/20/2025,AmazonCloudFront,us-east-1,54.77,amazoncloudfront-voxaqk34s,staging,data
9/20/2025,AmazonS3,ap-southeast-1,25.03,amazons3-0k5izpn1d,staging,data
9/20/2025,AmazonEC2,ap-southeast-1,59.91,amazonec2-2xek9qvg6,development,data
9/20/2025,AWSLambda,ap-southeast-1,87.52,awslambda-rjur4m578,production,data
9/21/2025,AmazonS3,eu-west-1,68.48,amazons3-t8txg31f0,staging,engineering
9/21/2025,AmazonDynamoDB,us-west-2,83,amazondynamodb-q4rovvqcx,development,platform
9/21/2025,AWSLambda,us-east-1,100.93,awslambda-6tmbn45xt,staging,platform
9/21/2025,AmazonEC2,us-east-1,35.92,amazonec2-1o80c345j,development,platform
9/21/2025,AmazonS3,us-west-2,64.1,amazons3-cd73sr1ba,production,platform
9/21/2025,AmazonDynamoDB,eu-west-1,57.61,amazondynamodb-qmt6xhxvx,staging,platform
9/21/2025,AWSLambda,us-west-2,99.79,awslambda-nx51dbyb6,development,data
9/21/2025,AmazonDynamoDB,us-west-2,11.28,amazondynamodb-pks8wx4ru,development,data
9/21/2025,AmazonEC2,eu-west-1,105.39,amazonec2-czgtr76v2,development,data
9/21/2025,AmazonRDS,us-west-2,95.47,amazonrds-8kazx6b3v,production,platform
9/21/2025,AmazonEC2,ap-southeast-1,104.7,amazonec2-6igd5toui,staging,data
9/21/2025,AmazonS3,us-east-1,104.93,amazons3-5243us0ei,development,data
9/22/2025,AmazonRDS,ap-southeast-1,14.76,amazonrds-gu70r7o00,production,engineering
9/22/2025,AWSLambda,ap-southeast-1,30.69,awslambda-ox9pndmhw,development,platform
9/22/2025,AmazonDynamoDB,us-west-2,25.2,amazondynamodb-z8hai9fbj,staging,data
9/22/2025,AmazonCloudFront,eu-west-1,97.83,amazoncloudfront-hajmimki9,production,engineering
9/22/2025,AmazonRDS,us-east-1,62.19,amazonrds-odjgp6zbp,staging,engineering
9/22/2025,AWSLambda,ap-southeast-1,17.73,awslambda-1ra73ctz3,development,platform
9/22/2025,AWSLambda,us-west-2,88.97,awslambda-e7qe4j8d9,staging,engineering
9/22/2025,AmazonRDS,eu-west-1,28.95,amazonrds-fey8rudci,staging,platform
9/22/2025,AmazonDynamoDB,us-west-2,92.3,amazondynamodb-snr8jrspw,staging,engineering
9/22/2025,AmazonCloudFront,us-east-1,83.46,amazoncloudfront-hecq9n2ld,production,engineering
9/22/2025,AmazonS3,eu-west-1,31.92,amazons3-8scp03ipf,production,platform
9/22/2025,AmazonS3,eu-west-1,26.05,amazons3-ldrly1luc,development,data
9/23/2025,AmazonEC2,us-east-1,16.05,amazonec2-nv2s3r1f9,development,data
9/23/2025,AmazonCloudFront,us-east-1,70.57,amazoncloudfront-yp27h0pmh,development,engineering
9/23/2025,AmazonRDS,ap-southeast-1,71.63,amazonrds-xaf5ghq1o,production,engineering
9/23/2025,AmazonDynamoDB,us-east-1,82.84,amazondynamodb-v8skb3lyj,staging,platform
9/23/2025,AmazonS3,us-west-2,82.68,amazons3-0dgnkv3bx,staging,engineering
9/23/2025,AWSLambda,ap-southeast-1,97,awslambda-mbwk2n60s,production,data
